agent_number,statistic,season,p_value,slope,conf_low,conf_high,conf_level,intercept,r_squared,sigma,trend_method,n,note,s,var_s,tau,z,alternative,trend_likelihood,period_start,period_end,lat,lon,site
4843,Maximum,Autumn,0.21124246670824204,0.0112751483572152,-0.0061554789039472,0.02870577561837761,0.95,17.09320330969267,0.03376296120036116,0.8535753987258566,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-43.493,172.537,Christchurch
4843,Maximum,Spring,0.49175293081905935,0.00683528730641207,-0.01249465081027196,0.0261652254230961,0.95,16.671424349881786,0.0103342629034139,0.9465843878182034,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-43.493,172.537,Christchurch
4843,Maximum,Winter,2.3770082996183136e-4,0.02467433782023447,0.01254323356677647,0.03680544207369247,0.95,11.019089834515365,0.256773358717329,0.5940584922725155,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-43.493,172.537,Christchurch
4843,Minimum,Autumn,0.9151986916581004,-8.539586047185007e-4,-0.0164859819943231,0.0147780647848861,0.95,6.777866430260049,2.4915716164607013e-4,0.7654980166665468,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-43.493,172.537,Christchurch
4843,Minimum,Spring,0.02663772614895292,-0.0183402084237951,-0.0340351624149928,-0.00264525443259739,0.95,6.472251773049649,0.10235972707625314,0.7685797194958288,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-43.493,172.537,Christchurch
4843,Minimum,Winter,0.2696070974725176,0.00699630916196266,-0.00527501503587906,0.01926763335980438,0.95,1.1098404255319148,0.02642783720754887,0.6009250434954501,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-43.493,172.537,Christchurch
4970,Average,Autumn,0.44240170929244105,-0.00635945867708793,-0.02244585364936337,0.0097269362951875,0.95,9.494001182033104,0.01288337536129677,0.7877485300322998,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.002,170.441,Lake Tekapo
4970,Average,Spring,0.3967871994255971,-0.0069058474453612,-0.02272990638502489,0.00891821149430247,0.95,9.06849881796691,0.01565609272036217,0.7749019709107204,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.002,170.441,Lake Tekapo
4970,Average,Winter,0.1824279023122757,0.01232631350412504,-0.00551965637913161,0.0301722833873817,0.95,2.359810874704493,0.03831402173985171,0.8739146693068913,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.002,170.441,Lake Tekapo
4970,Maximum,Autumn,0.5588956959082964,0.00548017079172083,-0.01276283392826287,0.02372317551170454,0.95,14.784485815602846,0.00747951223581812,0.8933574101784404,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.002,170.441,Lake Tekapo
4970,Maximum,Spring,0.3014626390729574,0.0095997973657547,-0.00840444700121248,0.02760404173272189,0.95,14.395360520094576,0.02319114923582528,0.8816653488158472,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.002,170.441,Lake Tekapo
4970,Maximum,Winter,0.02467762115111875,0.02241098567086414,0.00349929182402269,0.0413226795177056,0.95,6.671069739952714,0.104963900516059,0.9261030239494956,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.002,170.441,Lake Tekapo
4970,Minimum,Autumn,0.04332264722215934,-0.01845961788970913,-0.03587116345693146,-0.0010480723224868,0.95,4.216843971631211,0.08581138746668512,0.852640970820926,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.002,170.441,Lake Tekapo
4970,Minimum,Spring,0.00662276548758288,-0.0230749746707194,-0.03897606081066552,-0.00717388853077328,0.95,3.72644799054374,0.14955866982231436,0.7786739822221154,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.002,170.441,Lake Tekapo
4970,Minimum,Winter,0.8145142506815402,0.00214213344912434,-0.01565145600937275,0.01993572290762144,0.95,-1.9441489361702144,0.00120886816613543,0.8713496071734592,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.002,170.441,Lake Tekapo
5086,Average,Autumn,0.8708747861679689,0.00115429150383549,-0.01268648505177114,0.01499506805944212,0.95,11.06894208037826,5.804920225458452e-4,0.677780907715857,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.30517,171.22141,Timaru
5086,Average,Spring,0.757859445113459,-0.00201910551454631,-0.0147792920010892,0.01074108097199657,0.95,10.527245862884168,0.00208658076674033,0.6248645619504103,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.30517,171.22141,Timaru
5086,Average,Winter,0.31604165664109285,0.00532457663916631,-0.00497064662216954,0.01561979990050217,0.95,5.621631205673758,0.02184955684401417,0.504155654790844,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.30517,171.22141,Timaru
5086,Maximum,Autumn,0.4310510799319795,0.00648067737733398,-0.00950893037204307,0.02247028512671104,0.95,16.652334515366427,0.0135327545141007,0.7830088731548259,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.30517,171.22141,Timaru
5086,Maximum,Spring,0.23096653261506417,0.01136561007381666,-0.00698470793930931,0.02971592808694263,0.95,16.002098108747052,0.03104144062380803,0.8986125272554142,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.30517,171.22141,Timaru
5086,Maximum,Winter,0.00779623535428297,0.0177630626718772,0.00525125031416526,0.03027487502958914,0.95,10.995360520094566,0.14406951552259104,0.61270171531996,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.30517,171.22141,Timaru
5086,Minimum,Autumn,0.7066004037321003,-0.00299066435084672,-0.0184659530393848,0.01248462433769136,0.95,5.444799054373522,0.00310916508819779,0.7578227401000445,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.30517,171.22141,Timaru
5086,Minimum,Spring,0.07052278282001234,-0.01455529020118684,-0.0299632375215428,8.526571191691135e-4,0.95,5.037854609929076,0.06935452298038709,0.7545250426428294,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.30517,171.22141,Timaru
5086,Minimum,Winter,0.3458197359973343,-0.00645353886235345,-0.01973295822737138,0.00682588050266447,0.95,0.22825059101654857,0.01934166081957646,0.6502913239731073,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.30517,171.22141,Timaru
5212,Average,Autumn,0.01581984102705801,0.01837820234476762,0.00400310685090407,0.03275329783863116,0.95,9.319178486997645,0.12010322206551748,0.7039464319930941,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.52612,169.88948,Tara Hills
5212,Average,Spring,0.0096128445354708,0.01777572731220139,0.00488305485314234,0.03066839977126044,0.95,9.302689125295514,0.13699930272920308,0.6313523816439699,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.52612,169.88948,Tara Hills
5212,Average,Winter,7.79891147742755e-7,0.04127949051961208,0.02711603030577934,0.05544295073344482,0.95,1.9928191489361728,0.41498660778368834,0.6935826816913907,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.52612,169.88948,Tara Hills
5212,Maximum,Autumn,0.00422449476428391,0.02689788681430014,0.00938646334476898,0.04440931028383131,0.95,15.418085106382986,0.16459886427413187,0.8575319778403419,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.52612,169.88948,Tara Hills
5212,Maximum,Spring,0.00397945632593869,0.02467252858590245,0.008725036755889,0.0406200204159159,0.95,15.576773049645393,0.1665870187468738,0.7809464624265787,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.52612,169.88948,Tara Hills
5212,Maximum,Winter,1.8866151333620713e-5,0.04066435084672164,0.02395961492632181,0.05736908676712146,0.95,7.316223404255321,0.3310433072618966,0.8180286004758806,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.52612,169.88948,Tara Hills
5212,Minimum,Autumn,0.2884841172181076,0.00987299174989142,-0.00814668887902811,0.02789267237881096,0.95,3.2240839243498844,0.02445617337542675,0.8824212604220907,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-44.52612,169.88948,Tara Hills
5212,Minimum,Spring,0.12818074425703124,0.01060573165436383,-0.00281184214430746,0.02402330545303513,0.95,3.0332151300236445,0.04958875448071999,0.6570567274221368,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-44.52612,169.88948,Tara Hills
5212,Minimum,Winter,2.166755516018024e-6,0.04172998986828778,0.02662244121040604,0.05683753852616952,0.95,-3.324468085106384,0.3891852768935566,0.7398145618175369,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-44.52612,169.88948,Tara Hills
5451,Average,Autumn,0.06426510081471981,0.01428933275437819,-4.828344917876398e-4,0.02906150000054402,0.95,9.595744680851077,0.0724767364056639,0.7233909806152414,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-45.01758,168.74005,Queenstown
5451,Average,Spring,0.1064070468932762,0.009909176436532,-0.0018841040385744,0.02170245691163841,0.95,9.53986406619386,0.05567566338756279,0.5775153087149143,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-45.01758,168.74005,Queenstown
5451,Average,Winter,2.805505398667409e-4,0.02241641337386016,0.0112464322443382,0.03358639450338212,0.95,3.5257978723404273,0.25168189606306496,0.546992426235622,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-45.01758,168.74005,Queenstown
5451,Maximum,Autumn,9.249541746004842e-4,0.02733210305398753,0.01220469608922381,0.04245951001875125,0.95,14.467169030732862,0.21421861393641625,0.740787020350488,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-45.01758,168.74005,Queenstown
5451,Maximum,Spring,0.00459373257972779,0.02191525546388768,0.00750107669047937,0.03632943423729599,0.95,14.641548463356976,0.16180648187571403,0.7058603347701484,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-45.01758,168.74005,Queenstown
5451,Maximum,Winter,4.0773746838846854e-8,0.04030069474598346,0.02827226881631548,0.05232912067565144,0.95,7.692494089834517,0.4838563291594144,0.5890303490016848,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-45.01758,168.74005,Queenstown
5451,Minimum,Autumn,0.9550649133723558,4.776378636560765e-4,-0.01604593176480751,0.01700120749211966,0.95,4.736908983451539,6.977467001010657e-5,0.8091569122940266,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-45.01758,168.74005,Queenstown
5451,Minimum,Spring,0.6638307743838583,-0.00260891590678826,-0.01429793208705191,0.00908010027347539,0.95,4.4514184397163135,0.00414285407461355,0.5724095006616626,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-45.01758,168.74005,Queenstown
5451,Minimum,Winter,0.42027125847038094,0.00489940657113909,-0.00690853191866345,0.01670734506094164,0.95,-0.6492021276595743,0.0141735169532392,0.5782331096609917,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-45.01758,168.74005,Queenstown
5778,Average,Autumn,0.01256270780852219,0.01749529599073662,0.00429536338323421,0.03069522859823902,0.95,9.722754137115848,0.1279342279008879,0.6463988684852365,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.115,168.887,Gore
5778,Average,Spring,0.04825870805607797,0.01286365610073806,4.3825921395769e-4,0.02528905298751844,0.95,9.537618203309702,0.08215187467676338,0.6084699616973672,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.115,168.887,Gore
5778,Average,Winter,1.2400175711156544e-6,0.03322839774207555,0.02155098189210489,0.04490581359204621,0.95,4.469237588652482,0.40340610320661,0.5718414340965966,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.115,168.887,Gore
5778,Maximum,Autumn,0.00636129924443452,0.02165472572007513,0.00681120151104102,0.03649824992910926,0.95,13.997931442080391,0.15091158784819186,0.726885321187131,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.115,168.887,Gore
5778,Maximum,Spring,0.11534918809613728,0.01173469387755087,-0.00259570405238596,0.0260650918074877,0.95,14.098611111111126,0.05302768431220179,0.7017575984887587,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.115,168.887,Gore
5778,Maximum,Winter,5.911657572804815e-7,0.03889130120133155,0.02573289529727559,0.05204970710538751,0.95,8.116607565011824,0.42180463373366794,0.6443653115787075,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.115,168.887,Gore
5778,Minimum,Autumn,0.05067833806389853,0.01358554059921841,3.165210137829333e-4,0.02685456018465389,0.95,5.438682033096926,0.08049495225518877,0.6497820482097773,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.115,168.887,Gore
5778,Minimum,Spring,0.02831021297255299,0.01412650166449556,0.00189899366920849,0.02635400965978263,0.95,4.971956264775416,0.10028513953453044,0.598779370135228,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.115,168.887,Gore
5778,Minimum,Winter,2.768285068757895e-5,0.02787306411926472,0.01613764568934544,0.03960848254918401,0.95,0.815721040189126,0.3202353123991707,0.5746818123896422,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.115,168.887,Gore
5814,Average,Autumn,0.00873781257733389,0.01750615139672893,0.00497930437420406,0.03003299841925379,0.95,10.019710401891253,0.1402237582248573,0.6134379607700015,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.41741,168.33052,Invercargill
5814,Average,Spring,0.08719598023147566,0.01004125054277019,-0.00121980778899188,0.02130230887453227,0.95,9.717878250591026,0.06226388070255651,0.5514524641936452,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.41741,168.33052,Invercargill
5814,Average,Winter,3.845198291417432e-4,0.0230767839050514,0.01127179840932389,0.03488176940077889,0.95,5.431146572104018,0.24192053481521583,0.578088501950823,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.41741,168.33052,Invercargill
5814,Maximum,Autumn,0.02983334808244216,0.01514329135909672,0.00190432673970196,0.02838225597849147,0.95,14.544267139479915,0.0985000745246167,0.6483102606924648,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.41741,168.33052,Invercargill
5814,Maximum,Spring,0.27248956231384325,0.00744319004197418,-0.00569176792472021,0.02057814800866858,0.95,14.26486406619386,0.02611598605975193,0.6432170693391819,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.41741,168.33052,Invercargill
5814,Maximum,Winter,0.00557752608972453,0.01817194963091618,0.00592573176809264,0.03041816749373971,0.95,9.81034278959811,0.15532068445880295,0.5996955897527587,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.41741,168.33052,Invercargill
5814,Minimum,Autumn,0.00914085543358205,0.0201458242871617,0.00563835404685447,0.03465329452746894,0.95,5.487677304964537,0.13870083709687286,0.7104288049613158,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-03-01,2019-05-31,-46.41741,168.33052,Invercargill
5814,Minimum,Spring,0.03495503741705395,0.01278224055579679,0.00125393524085308,0.0243105458707405,0.95,5.175029550827423,0.09310604733039284,0.5645395118833066,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-09-01,2019-11-30,-46.41741,168.33052,Invercargill
5814,Minimum,Winter,4.067357623743164e-4,0.0273176291793313,0.01327623769775071,0.0413590206609119,0.95,1.064745862884161,0.2401707328223976,0.6876049928083151,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-06-01,2019-08-31,-46.41741,168.33052,Invercargill
1056,Average,Annual,7.183258204288043e-4,0.01623561658706031,0.00745943595525948,0.02501179721886114,0.95,15.003095449172578,0.22227510257788305,0.4297683479682168,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.183,173.926,Kerikeri
1056,Maximum,Annual,3.722208548403031e-5,0.01910415762049487,0.01090191804875043,0.02730639719223932,0.95,19.681774527186768,0.31178408704550153,0.4016625338834688,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.183,173.926,Kerikeri
1056,Minimum,Annual,0.02788258835108271,0.01352945433492533,0.00185225740715971,0.02520665126269095,0.95,10.322695035461006,0.1008036461473654,0.5718307135065881,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.183,173.926,Kerikeri
1287,Average,Annual,1.970357658934238e-5,0.0219120893038066,0.01288592040095775,0.03093825820665544,0.95,15.28832742316785,0.3298268672330252,0.44201023891909735,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.769,174.364,Whangarei
1287,Maximum,Annual,0.11750404864468618,0.00791178173397012,-0.00180881139913922,0.01763237486707948,0.95,19.806855791962175,0.05242231997590268,0.4760160971334038,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.769,174.364,Whangarei
1287,Minimum,Annual,2.2270753331026268e-8,0.03590108915906792,0.02546352668586548,0.04633865163227035,0.95,10.776846926713947,0.4969810155413403,0.5111259862483956,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-35.769,174.364,Whangarei
1400,Average,Annual,0.00170733654437537,0.01499674337820236,0.00617556143836492,0.0238179253180398,0.95,15.411052009456265,0.1944367511249561,0.4319720557794739,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-36.606,174.835,Whangaparaoa
1400,Maximum,Annual,9.698653297158188e-4,0.01772416413373854,0.00786999229632088,0.0275783359711562,0.95,18.45499408983452,0.21270091603591895,0.4825574277512233,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-36.606,174.835,Whangaparaoa
1400,Minimum,Annual,0.00801722660793745,0.01250588001157909,0.00366327617682933,0.02134848384632886,0.95,12.361835106382976,0.14312740070159102,0.4330210830013451,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-36.606,174.835,Whangaparaoa
15752,Average,Annual,0.5449119873868364,0.00263741134751776,-0.00583776144618538,0.0111125841412209,0.95,11.256043144208036,0.00802229961027473,0.4150280358971578,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-45.90129,170.5147,Dunedin
15752,Maximum,Annual,0.6311671527369693,0.00236557388913004,-0.00722749234863714,0.01195864012689722,0.95,14.925376773049653,0.00505238821709889,0.46977112276105265,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-45.90129,170.5147,Dunedin
15752,Minimum,Annual,0.521186747718297,0.00284954407294833,-0.00578966886713672,0.01148875701303338,0.95,7.588172281323877,0.00900353085133579,0.4230610591072274,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-45.90129,170.5147,Dunedin
1615,Average,Annual,2.5432913752458463e-5,0.02171985815602831,0.01262535684135219,0.03081435947070444,0.95,14.464738475177311,0.3226379254575279,0.4453564676461224,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.673,176.196,Tauranga
1615,Maximum,Annual,4.766146787667679e-6,0.02091339195252575,0.0130029225728129,0.02882386133223861,0.95,18.743698286052005,0.3685635834703498,0.387374588058674,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.673,176.196,Tauranga
1615,Minimum,Annual,2.515604064299439e-4,0.02276650021710809,0.01152219187067079,0.03401080856354539,0.95,10.18527630023641,0.2550356512504366,0.5506322197361148,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.673,176.196,Tauranga
1770,Average,Annual,0.1538589476256511,0.0072622666087712,-0.00255452263205398,0.01707905584959638,0.95,12.600546690307326,0.04370543822125239,0.48072680718239696,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.10595,176.31485,Rotorua
1770,Maximum,Annual,0.31049068100255467,0.00486367419308153,-0.00443192689687144,0.01415927528303451,0.95,17.26504137115839,0.0223509167491349,0.4552042957416775,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.10595,176.31485,Rotorua
1770,Minimum,Annual,0.11048083149999138,0.00942746779562889,-0.00192644037133701,0.02078137596259481,0.95,7.941075650118203,0.05444102959464399,0.5559993077419745,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.10595,176.31485,Rotorua
1858,Average,Annual,0.114166052221801,0.00877026342451863,-0.00190414618575881,0.01944467303479608,0.95,11.685128546099303,0.05336522593377092,0.522724357691765,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.74263,176.08104,Taupo
1858,Maximum,Annual,0.7902745615807059,-0.00155684614271244,-0.01296350640177028,0.00984981411634539,0.95,16.961406619385347,0.00155323668999684,0.5585825703731085,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.74263,176.08104,Taupo
1858,Minimum,Annual,0.00236524778557832,0.01862471052250681,0.00728208990312266,0.02996733114189096,0.95,6.427548758865255,0.1837798568164227,0.555446558102883,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.74263,176.08104,Taupo
1962,Average,Annual,1.7934852716975814e-5,0.01995042697930231,0.01178100042344668,0.02811985353515794,0.95,14.99420065011821,0.3324587165773188,0.40005568504773614,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.00813,174.78873,Auckland
1962,Maximum,Annual,3.7525303703131527e-6,0.02333188594586755,0.01462526394152145,0.03203850795021366,0.95,18.433577127659586,0.3748852785776589,0.42636207163203554,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.00813,174.78873,Auckland
1962,Minimum,Annual,2.130626082797329e-4,0.01685708858011288,0.00864135834808743,0.02507281881213833,0.95,11.551411052009458,0.26011941935491334,0.4023231696457911,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.00813,174.78873,Auckland
2112,Average,Annual,0.00677561945146389,0.01425043421623968,0.00440067481768054,0.02410019361479883,0.95,13.356767139479906,0.148791829925379,0.4823413512324854,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.86088,175.33175,Hamilton
2112,Maximum,Annual,0.01934512685880275,0.0140021168041684,0.00267996888576093,0.02532426472257586,0.95,18.659899527186766,0.11325718707480752,0.5544440127763529,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.86088,175.33175,Hamilton
2112,Minimum,Annual,0.01415764971401512,0.01346432189897231,0.00311666228945426,0.02381198150849035,0.95,8.08852689125296,0.1238763644342347,0.5067234554865231,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-37.86088,175.33175,Hamilton
2250,Average,Annual,0.8519232262038539,0.00100231581994499,-0.00946285832563034,0.01146748996552034,0.95,12.92301270685579,7.654591860412338e-4,0.5124781260137673,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.88784,175.25981,Taumarunui
2250,Maximum,Annual,0.1286407319441293,-0.00989379794470982,-0.02242615846844134,0.0026385625790217,0.95,18.663925827423167,0.04947244509989701,0.6137079561591713,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.88784,175.25981,Taumarunui
2250,Minimum,Annual,0.02375859106324693,0.01192782964249527,0.00193109650844108,0.02192456277654946,0.95,7.1791223404255335,0.10625702444220508,0.48953863466914826,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.88784,175.25981,Taumarunui
2283,Average,Annual,0.00180408230237156,0.01455890866985091,0.00594586349845636,0.02317195384124546,0.95,13.378723404255322,0.19264118292311908,0.4217796271048615,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-39.0079,174.18382,New Plymouth
2283,Maximum,Annual,0.00114724526033052,0.01847273483861617,0.00803405867925516,0.02891141099797717,0.95,16.984049940898355,0.20730735947360643,0.5111805233050725,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-39.0079,174.18382,New Plymouth
2283,Minimum,Annual,0.01944880605112747,0.01073237805760594,0.00204627653924398,0.0194184795759679,0.95,9.767612293144214,0.11307517879312672,0.4253571862803197,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-39.0079,174.18382,New Plymouth
2534,Average,Annual,0.01127998166067819,0.01612253944130846,0.00415345226286132,0.02809162661975561,0.95,11.768365839243495,0.13158608339647085,0.5861245385868139,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-40.21,176.109,Dannevirke
2534,Maximum,Annual,0.00313940360346586,0.02203376031263556,0.00818232545224364,0.03588519517302748,0.95,15.97927009456266,0.17444949326496803,0.6783028434225032,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-40.21,176.109,Dannevirke
2534,Minimum,Annual,0.10022244125232274,0.00980514546244023,-0.00165083795288396,0.02126112887776444,0.95,7.582690602836885,0.05764932488975766,0.5609979184925814,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-40.21,176.109,Dannevirke
25354,Average,Annual,0.00272308232804898,0.01507906354030975,0.00575138993308026,0.02440673714753925,0.95,12.61042405437352,0.17914573394977323,0.4567748824630998,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-41.285,174.768,Wellington
25354,Maximum,Annual,0.00907794494214291,0.0143734621508178,0.00403289734700246,0.02471402695463315,0.95,15.556183510638297,0.138934140475936,0.5063760238355658,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-41.285,174.768,Wellington
25354,Minimum,Annual,3.70043185680275e-4,0.01721124620060791,0.00843534971143811,0.02598714268977771,0.95,9.60853280141844,0.24311421335357608,0.429754433542996,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-41.285,174.768,Wellington
2810,Average,Annual,3.944580578914151e-6,0.02413473368070628,0.0151031998447583,0.03316626751665427,0.95,13.8071365248227,0.37357048558696826,0.4422729589486535,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.6586,177.9851,Gisborne
2810,Maximum,Annual,0.0052019130892525,0.0157991388044579,0.00524566246184594,0.02635261514706986,0.95,19.044865543735227,0.1576538842620675,0.5168022723519682,Linear model,48,NA,NA,NA,NA,NA,NA,NA,1972-01-01,2019-12-31,-38.6586,177.9851,Gisborne
